company_names,cars_names,engines,cc_battery_capacity,horsepower,total_speed,cars_prices,fuel_types,seats,torque,engine_cc,battery_kwh,has_battery,has_engine,vehicle_type,acceleration_0_100
Ford,Transit Custom,EcoBlue Turbo Diesel,"2,000 cc",130.0,160.0,35000.0,Diesel,29,385.0,2000.0,0.0,0,1,ICE,12.5
Ford,E-Series Cutaway,V8 Gasoline Engine,"7,300 cc",350.0,140.0,36000.0,Petrol,2,569.0,7300.0,0.0,0,1,ICE,13.0
Ford,Transit Chassis Cab,EcoBlue Turbo Diesel,"2,000 cc",170.0,160.0,37000.0,Diesel,2,405.0,2000.0,0.0,0,1,ICE,11.5
Ford,Transit Electric (E-Transit),Electric Motor,89 kWh (Electric),266.0,140.0,52000.0,Electric,212,430.0,0.0,0.0,0,0,Unknown,9.0
Ford,Explorer Plug-in Hybrid,V6 Hybrid + Electric Motor,"3,000 cc (petrol) + Electric Motor",457.0,225.0,53000.0,Hybrid,7,825.0,3000.0,0.0,0,1,ICE,6.0
Ford,Maverick Hybrid,I4 Hybrid,"2,500 cc (petrol) + Electric Motor",191.0,180.0,25000.0,Hybrid,5,210.0,2500.0,0.0,0,1,ICE,7.8
Ford,Mustang (2024),V8 Gasoline Engine,"5,000 cc",450.0,250.0,60000.0,Petrol,4,570.0,5000.0,0.0,0,1,ICE,4.5
Ford,Ranger (2024),I4 Turbo Diesel,"2,000 cc",210.0,180.0,40000.0,Diesel,5,500.0,2000.0,0.0,0,1,ICE,8.0
Ford,Escape Plug-in Hybrid (2024),I4 Hybrid,"2,500 cc (petrol) + Electric Motor",221.0,190.0,38000.0,Hybrid,5,210.0,2500.0,0.0,0,1,ICE,7.5
Ford,Bronco (2024),V6 EcoBoost,"2,700 cc",310.0,200.0,45000.0,Petrol,5,542.0,2700.0,0.0,0,1,ICE,6.7
Ford,Explorer (2024),V6 Turbocharged,"3,000 cc",400.0,230.0,55000.0,Petrol,7,563.0,3000.0,0.0,0,1,ICE,5.9
Mitsubishi,Mirage,1.2L MIVEC,"1,200 cc",78.0,170.0,17000.0,Petrol,5,100.0,1200.0,0.0,0,1,ICE,12.0
Mitsubishi,Mirage G4,1.2L MIVEC,"1,200 cc",78.0,170.0,18000.0,Petrol,5,100.0,1200.0,0.0,0,1,ICE,12.0
Mitsubishi,Outlander,2.5L 4-Cylinder,"2,500 cc",181.0,190.0,31500.0,Petrol,7,245.0,2500.0,0.0,0,1,ICE,9.5
Mitsubishi,Outlander PHEV,2.4L Hybrid,"2,400 cc / 20 kWh battery",248.0,170.0,41000.0,Hybrid,5,300.0,2400.0,0.0,0,1,ICE,10.5
Mitsubishi,Eclipse Cross,1.5L Turbo,"1,500 cc",152.0,180.0,26500.0,Petrol,5,250.0,1500.0,0.0,0,1,ICE,9.8
Mitsubishi,ASX (Outlander Sport),2.0L MIVEC,"2,000 cc",148.0,190.0,24500.0,Petrol,5,197.0,2000.0,0.0,0,1,ICE,10.0
Mitsubishi,Pajero,3.2L Diesel Turbo,"3,200 cc",189.0,180.0,42500.0,Diesel,7,441.0,3200.0,0.0,0,1,ICE,10.5
Mitsubishi,Pajero Sport,2.4L Diesel Turbo,"2,400 cc",181.0,180.0,37500.0,Diesel,7,430.0,2400.0,0.0,0,1,ICE,11.0
Mitsubishi,Triton (L200),2.4L Diesel Turbo,"2,400 cc",181.0,177.0,30000.0,Diesel,5,430.0,2400.0,0.0,0,1,ICE,10.5
Mitsubishi,Lancer Evolution X,2.0L Turbocharged,"2,000 cc",291.0,240.0,45000.0,Petrol,5,407.0,2000.0,0.0,0,1,ICE,5.0
Mitsubishi,i-MiEV (Electric),Electric Motor,16 kWh battery,66.0,130.0,24500.0,Electric,4,196.0,0.0,0.0,0,0,Unknown,15.0
Mitsubishi,Xpander,1.5L MIVEC,"1,500 cc",105.0,170.0,22500.0,Petrol,7,141.0,1500.0,0.0,0,1,ICE,13.5
Mitsubishi,Delica D:5,2.2L Diesel Turbo,"2,200 cc",145.0,175.0,37500.0,Diesel,7,360.0,2200.0,0.0,0,1,ICE,11.0
Mitsubishi,Colt,1.1L / 1.5L MIVEC,"1,100 - 1,500 cc",112.5,180.0,17500.0,Petrol,5,140.0,1500.0,0.0,0,1,ICE,9.0
Mitsubishi,Grandis,2.4L MIVEC,"2,400 cc",165.0,190.0,27500.0,Petrol,7,217.0,2400.0,0.0,0,1,ICE,11.0
Mitsubishi,Outlander Black Edition,2.5L 4-Cylinder,"2,500 cc",181.0,190.0,33500.0,Petrol,7,245.0,2500.0,0.0,0,1,ICE,9.5
Mitsubishi,Outlander SEL,2.5L 4-Cylinder,"2,500 cc",181.0,190.0,32500.0,Petrol,7,245.0,2500.0,0.0,0,1,ICE,9.5
Mitsubishi,Outlander SE,2.5L 4-Cylinder,"2,500 cc",181.0,190.0,30500.0,Petrol,7,245.0,2500.0,0.0,0,1,ICE,9.5
Mitsubishi,Eclipse Cross Black Edition,1.5L Turbo,"1,500 cc",152.0,180.0,29000.0,Petrol,5,250.0,1500.0,0.0,0,1,ICE,9.8
Mitsubishi,ASX Exceed,2.0L MIVEC,"2,000 cc",148.0,190.0,27000.0,Petrol,5,197.0,2000.0,0.0,0,1,ICE,10.0
Mitsubishi,Triton Athlete,2.4L Diesel Turbo,"2,400 cc",181.0,177.0,31000.0,Diesel,5,430.0,2400.0,0.0,0,1,ICE,10.5
Mitsubishi,Pajero Final Edition,3.2L Diesel Turbo,"3,200 cc",189.0,180.0,47500.0,Diesel,7,441.0,3200.0,0.0,0,1,ICE,10.5
Mitsubishi,L200 Barbarian X,2.4L Diesel Turbo,"2,400 cc",181.0,177.0,32500.0,Diesel,5,430.0,2400.0,0.0,0,1,ICE,10.5
Mitsubishi,Space Star,1.2L MIVEC,"1,200 cc",78.0,170.0,16000.0,Petrol,5,100.0,1200.0,0.0,0,1,ICE,12.0
Mitsubishi,Lancer EX,1.6L MIVEC / 2.0L,"1,600 - 2,000 cc",132.5,200.0,22500.0,Petrol,5,175.5,2000.0,0.0,0,1,ICE,10.0
Mitsubishi,Montero Sport,2.4L Diesel Turbo,"2,400 cc",181.0,180.0,37500.0,Diesel,7,430.0,2400.0,0.0,0,1,ICE,11.0
Mitsubishi,Attrage,1.2L MIVEC,"1,200 cc",78.0,170.0,16000.0,Petrol,5,100.0,1200.0,0.0,0,1,ICE,12.5
Mitsubishi,RVR SE,2.0L MIVEC,"2,000 cc",148.0,190.0,24000.0,Petrol,5,197.0,2000.0,0.0,0,1,ICE,10.5
Mitsubishi,Delica Van,2.0L Diesel / 2.2L Diesel,"2,000 - 2,200 cc",145.0,175.0,32500.0,Diesel,7,360.0,2200.0,0.0,0,1,ICE,11.5
Mitsubishi,Canter (Truck),3.0L Diesel,"3,000 cc",150.0,120.0,40000.0,Diesel,2,370.0,3000.0,0.0,0,1,ICE,7.1
Mitsubishi,Lancer GLX,1.6L MIVEC,"1,600 cc",115.0,190.0,18500.0,Petrol,5,154.0,1600.0,0.0,0,1,ICE,11.5
Mitsubishi,Pajero GLS,3.2L Diesel Turbo,"3,200 cc",189.0,180.0,47500.0,Diesel,7,441.0,3200.0,0.0,0,1,ICE,10.5
Mitsubishi,Xpander Cross,1.5L MIVEC,"1,500 cc",105.0,170.0,22500.0,Petrol,7,141.0,1500.0,0.0,0,1,ICE,12.0
Mitsubishi,Eclipse Cross PHEV,2.4L PHEV,"2,400 cc",188.0,180.0,37500.0,Plug-in Hybrid,5,199.0,2400.0,0.0,0,1,ICE,10.5
Mitsubishi,Outlander ES,2.5L 4-Cylinder,"2,500 cc",181.0,190.0,29000.0,Petrol,7,245.0,2500.0,0.0,0,1,ICE,9.5
Mitsubishi,Montero GLX,2.4L Diesel Turbo,"2,400 cc",181.0,180.0,37500.0,Diesel,7,430.0,2400.0,0.0,0,1,ICE,11.0
Mitsubishi,Triton GLX-R,2.4L Diesel Turbo,"2,400 cc",181.0,177.0,31000.0,Diesel,5,430.0,2400.0,0.0,0,1,ICE,10.5
Mitsubishi,ASX Dynamic,2.0L MIVEC,"2,000 cc",148.0,190.0,26500.0,Petrol,5,197.0,2000.0,0.0,0,1,ICE,10.0
Mitsubishi,Mirage ES,1.2L MIVEC,"1,200 cc",78.0,170.0,16000.0,Petrol,5,100.0,1200.0,0.0,0,1,ICE,12.5
Mitsubishi,Outlander LE,2.5L 4-Cylinder,"2,500 cc",181.0,190.0,32500.0,Petrol,7,245.0,2500.0,0.0,0,1,ICE,9.5
Mitsubishi,Fuso Fighter (Truck),7.5L Diesel,"7,500 cc",240.0,120.0,80000.0,Diesel,2,686.0,7500.0,0.0,0,1,ICE,7.1
Mitsubishi,Fuso Canter Eco Hybrid,3.0L Diesel Hybrid,"3,000 cc",150.0,120.0,55000.0,Diesel Hybrid,2,370.0,3000.0,0.0,0,1,ICE,7.1
Mitsubishi,Space Runner,1.8L MIVEC,"1,800 cc",140.0,185.0,21500.0,Petrol,5,170.0,1800.0,0.0,0,1,ICE,10.5
Mitsubishi,Toppo BJ,0.7L 3-Cylinder,660 cc,52.0,130.0,11000.0,Petrol,4,60.0,660.0,0.0,0,1,ICE,15.0
Mitsubishi,Chariot,2.0L MIVEC,"2,000 cc",140.0,185.0,21500.0,Petrol,7,170.0,2000.0,0.0,0,1,ICE,10.5
Mitsubishi,Lancer SE Limited,2.0L MIVEC,"2,000 cc",148.0,200.0,22500.0,Petrol,5,197.0,2000.0,0.0,0,1,ICE,10.0
Mitsubishi,Pajero SWB (Short Wheel Base),3.2L Diesel Turbo,"3,200 cc",189.0,180.0,47500.0,Diesel,5,441.0,3200.0,0.0,0,1,ICE,10.5
Mitsubishi,Delica Space Gear,2.4L Petrol,"2,400 cc",145.0,170.0,32500.0,Petrol,7,206.0,2400.0,0.0,0,1,ICE,13.0
Mitsubishi,i (Kei Car),0.7L 3-Cylinder,660 cc,64.0,130.0,13500.0,Petrol,4,94.0,660.0,0.0,0,1,ICE,15.5
Mitsubishi,Dion,2.0L 4-Cylinder,"2,000 cc",135.0,180.0,16500.0,Petrol,7,181.0,2000.0,0.0,0,1,ICE,11.5
Mitsubishi,Airtrek,2.4L 4-Cylinder,"2,400 cc",160.0,190.0,22500.0,Petrol,5,214.0,2400.0,0.0,0,1,ICE,11.0
Mitsubishi,eK Space,0.7L 3-Cylinder,660 cc,52.0,130.0,11000.0,Petrol,4,60.0,660.0,0.0,0,1,ICE,15.0
Mitsubishi,eK X,0.7L 3-Cylinder,660 cc,64.0,140.0,13500.0,Petrol,4,94.0,660.0,0.0,0,1,ICE,13.5
Mitsubishi,Colt CZC Convertible,1.5L Turbocharged,"1,500 cc",147.0,200.0,27500.0,Petrol,4,210.0,1500.0,0.0,0,1,ICE,9.5
Mitsubishi,Galant Fortis,2.0L MIVEC,"2,000 cc",154.0,200.0,20000.0,Petrol,5,200.0,2000.0,0.0,0,1,ICE,10.0
Mitsubishi,Endeavor,3.8L V6,"3,800 cc",225.0,190.0,31500.0,Petrol,5,343.0,3800.0,0.0,0,1,ICE,9.5
Mitsubishi,Grand Lancer,1.8L MIVEC,"1,800 cc",138.0,190.0,22500.0,Petrol,5,173.0,1800.0,0.0,0,1,ICE,11.5
Mitsubishi,Sigma,3.0L V6,"3,000 cc",210.0,220.0,37500.0,Petrol,5,270.0,3000.0,0.0,0,1,ICE,8.5
Mitsubishi,Town Box,0.7L 3-Cylinder,660 cc,48.0,120.0,11000.0,Petrol,4,60.0,660.0,0.0,0,1,ICE,16.0
Mitsubishi,Minicab MiEV,Electric Motor,16 kWh battery,64.0,100.0,19000.0,Electric,2,196.0,0.0,0.0,0,0,Unknown,7.1
Mazda,Mazda3,2.0L SkyActiv-G,"2,000 cc",155.0,200.0,24000.0,Petrol,5,213.0,2000.0,0.0,0,1,ICE,8.9
Mazda,Mazda3 Hatchback,2.5L SkyActiv-G,"2,500 cc",186.0,210.0,26000.0,Petrol,5,252.0,2500.0,0.0,0,1,ICE,8.3
Mazda,Mazda6,2.5L Turbocharged,"2,500 cc",250.0,240.0,31000.0,Petrol,5,420.0,2500.0,0.0,0,1,ICE,6.4
Mazda,CX-3,2.0L SkyActiv-G,"2,000 cc",146.0,180.0,23000.0,Petrol,5,197.0,2000.0,0.0,0,1,ICE,9.5
Mazda,CX-30,2.5L SkyActiv-G,"2,500 cc",186.0,204.0,25500.0,Petrol,5,252.0,2500.0,0.0,0,1,ICE,8.7
Mazda,CX-5,2.5L SkyActiv-G,"2,500 cc",187.0,200.0,29000.0,Petrol,5,252.0,2500.0,0.0,0,1,ICE,8.8
Mazda,CX-50,2.5L Turbocharged,"2,500 cc",256.0,220.0,32500.0,Petrol,5,434.0,2500.0,0.0,0,1,ICE,6.9
Mazda,CX-8,2.2L Diesel,"2,200 cc",187.0,200.0,39000.0,Diesel,7,450.0,2200.0,0.0,0,1,ICE,9.2
Mazda,CX-9,2.5L Turbocharged,"2,500 cc",250.0,210.0,41500.0,Petrol,7,420.0,2500.0,0.0,0,1,ICE,7.2
Mazda,CX-90,3.3L Inline-6 Turbo,"3,300 cc",340.0,240.0,55000.0,Petrol,7,500.0,3300.0,0.0,0,1,ICE,6.2
Mazda,MX-5 Miata,2.0L SkyActiv-G,"2,000 cc",181.0,225.0,30000.0,Petrol,2,205.0,2000.0,0.0,0,1,ICE,6.5
Mazda,MX-5 Miata RF,2.0L SkyActiv-G,"2,000 cc",181.0,225.0,36500.0,Petrol,2,205.0,2000.0,0.0,0,1,ICE,6.5
Mazda,MX-30 Electric,Electric Motor,35.5 kWh battery,143.0,140.0,35000.0,Electric,5,271.0,0.0,0.0,0,0,Unknown,9.7
Mazda,CX-4,2.0L SkyActiv-G,"2,000 cc",158.0,190.0,25000.0,Petrol,5,202.0,2000.0,0.0,0,1,ICE,9.6
Mazda,CX-7,2.3L Turbocharged,"2,300 cc",244.0,210.0,30500.0,Petrol,5,350.0,2300.0,0.0,0,1,ICE,7.9
Mazda,Tribute,3.0L V6,"3,000 cc",200.0,190.0,27000.0,Petrol,5,270.0,3000.0,0.0,0,1,ICE,9.0
Mazda,B-Series Pickup,2.5L Diesel,"2,500 cc",143.0,170.0,22500.0,Diesel,5,330.0,2500.0,0.0,0,1,ICE,11.5
Mazda,BT-50,3.2L Turbo Diesel,"3,200 cc",200.0,180.0,31000.0,Diesel,5,470.0,3200.0,0.0,0,1,ICE,10.0
Mazda,RX-7,1.3L Rotary Twin-Turbo,"1,300 cc",276.0,250.0,40000.0,Petrol,4,314.0,1300.0,0.0,0,1,ICE,5.5
Mazda,RX-3,1.2L Rotary,"1,200 cc",110.0,180.0,17500.0,Petrol,4,145.0,1200.0,0.0,0,1,ICE,8.9
Mazda,RX-Vision Concept,Rotary SkyActiv-R,1984 cc,400.0,300.0,42500.0,Petrol (Hybrid),2,370.0,0.0,0.0,0,0,Unknown,7.1
Mazda,323F,1.6L Inline-4,"1,600 cc",105.0,180.0,16000.0,Petrol,5,145.0,1600.0,0.0,0,1,ICE,10.5
Mazda,Familia Sedan,1.5L Inline-4,"1,500 cc",100.0,175.0,14000.0,Petrol,5,135.0,1500.0,0.0,0,1,ICE,11.0
Mazda,Premacy,2.0L Inline-4,"2,000 cc",138.0,190.0,21000.0,Petrol,7,180.0,2000.0,0.0,0,1,ICE,9.8
Mazda,Demio,1.5L SkyActiv-G,"1,500 cc",108.0,180.0,15500.0,Petrol,5,142.0,1500.0,0.0,0,1,ICE,10.2
Mazda,Millenia,2.3L Miller Cycle V6,"2,300 cc",210.0,215.0,27500.0,Petrol,5,280.0,2300.0,0.0,0,1,ICE,8.2
Mazda,Eunos Cosmo,2.0L Twin-Rotor Turbo,"2,000 cc",280.0,240.0,45000.0,Petrol,4,300.0,2000.0,0.0,0,1,ICE,6.0
Mazda,Atenza,2.5L SkyActiv-G,"2,500 cc",192.0,210.0,25000.0,Petrol,5,252.0,2500.0,0.0,0,1,ICE,8.5
Mazda,Roadpacer AP,1.3L Rotary,"1,300 cc",130.0,170.0,22500.0,Petrol,5,165.0,1300.0,0.0,0,1,ICE,11.5
Mazda,626,2.0L Inline-4,"2,000 cc",140.0,190.0,20000.0,Petrol,5,180.0,2000.0,0.0,0,1,ICE,9.5
Mazda,929,3.0L V6,"3,000 cc",205.0,220.0,27500.0,Petrol,5,270.0,3000.0,0.0,0,1,ICE,8.0
Mazda,Luce,1.8L Rotary,"1,800 cc",135.0,180.0,17500.0,Petrol,5,170.0,1800.0,0.0,0,1,ICE,10.5
Mazda,Capella,1.6L Inline-4,"1,600 cc",110.0,175.0,16000.0,Petrol,5,145.0,1600.0,0.0,0,1,ICE,11.2
Mazda,Carol,660cc Inline-3,660 cc,63.0,140.0,10500.0,Petrol,4,90.0,660.0,0.0,0,1,ICE,15.5
Mazda,Autozam AZ-1,657cc Turbocharged Inline-3,657 cc,63.0,140.0,15000.0,Petrol,2,85.0,657.0,0.0,0,1,ICE,11.0
Mazda,Spiano,660cc Inline-3,660 cc,54.0,130.0,9000.0,Petrol,4,80.0,660.0,0.0,0,1,ICE,16.0
Mazda,Verisa,1.5L Inline-4,"1,500 cc",113.0,170.0,16000.0,Petrol,5,140.0,1500.0,0.0,0,1,ICE,11.0
Mazda,MX-6,2.5L V6,"2,500 cc",164.0,210.0,21000.0,Petrol,4,215.0,2500.0,0.0,0,1,ICE,8.8
Mazda,MPV,3.0L V6,"3,000 cc",200.0,185.0,27500.0,Petrol,7,265.0,3000.0,0.0,0,1,ICE,9.5
Mazda,Proceed Marvie,2.6L Inline-4,"2,600 cc",120.0,160.0,22500.0,Petrol,5,200.0,2600.0,0.0,0,1,ICE,12.0
Mazda,Sentia,3.0L V6,"3,000 cc",200.0,200.0,25000.0,Petrol,5,265.0,3000.0,0.0,0,1,ICE,9.0
Mazda,Cronos,2.5L V6,"2,500 cc",160.0,190.0,20000.0,Petrol,5,210.0,2500.0,0.0,0,1,ICE,8.5
Mazda,Scrum,660cc Inline-3,660 cc,63.0,130.0,10000.0,Petrol,4,85.0,660.0,0.0,0,1,ICE,15.0
Mazda,Parkway,1.8L Inline-4,"1,800 cc",115.0,160.0,22500.0,Petrol,5,155.0,1800.0,0.0,0,1,ICE,12.5
Mazda,Titan (Truck),3.0L Inline-4,"3,000 cc",130.0,120.0,27500.0,Diesel,2,300.0,3000.0,0.0,0,1,ICE,15.0
Mazda,CX-60,2.5L Inline-4,"2,500 cc",187.0,200.0,42500.0,Petrol/Diesel,5,250.0,2500.0,0.0,0,1,ICE,8.5
Mazda,CX-80,3.0L Inline-6,"3,000 cc",250.0,210.0,47500.0,Petrol,7,400.0,3000.0,0.0,0,1,ICE,7.5
Mazda,T1500,1.5L Inline-4,"1,500 cc",75.0,120.0,16500.0,Petrol,2,105.0,1500.0,0.0,0,1,ICE,18.0
Mazda,Bongo Van,2.0L Inline-4,"2,000 cc",100.0,160.0,20000.0,Petrol/Diesel,3,140.0,2000.0,0.0,0,1,ICE,14.0
Mazda,Bongo Friendee,2.5L Inline-4,"2,500 cc",115.0,160.0,22000.0,Petrol/Diesel,7,160.0,2500.0,0.0,0,1,ICE,12.5
Mazda,Revue,1.3L Inline-4,"1,300 cc",75.0,130.0,11000.0,Petrol,5,110.0,1300.0,0.0,0,1,ICE,15.5
Mazda,Protegé,1.8L Inline-4,"1,800 cc",125.0,185.0,16500.0,Petrol,5,170.0,1800.0,0.0,0,1,ICE,9.0
Mazda,Xedos 6,2.5L V6,"2,500 cc",170.0,215.0,27500.0,Petrol,5,230.0,2500.0,0.0,0,1,ICE,8.5
Mazda,Xedos 9,3.0L V6,"3,000 cc",200.0,220.0,32500.0,Petrol,5,260.0,3000.0,0.0,0,1,ICE,7.5
Mazda,121,1.3L Inline-4,"1,300 cc",70.0,155.0,13500.0,Petrol,5,110.0,1300.0,0.0,0,1,ICE,13.0
Mazda,1200,1.2L Inline-4,"1,200 cc",60.0,130.0,11000.0,Petrol,4,90.0,1200.0,0.0,0,1,ICE,16.0
Mazda,1500,1.5L Inline-4,"1,500 cc",85.0,145.0,13500.0,Petrol,5,120.0,1500.0,0.0,0,1,ICE,14.0
Mazda,RX-2,1.3L Inline-2 (Wankel),"1,308 cc",130.0,185.0,22500.0,Petrol,4,220.0,1308.0,0.0,0,1,ICE,8.5
Mazda,RX-5,1.6L Inline-2 (Wankel),"1,588 cc",135.0,190.0,27500.0,Petrol,4,210.0,1588.0,0.0,0,1,ICE,8.0
Mazda,RX-7 Spirit R,1.3L Inline-2 (Wankel),"1,308 cc",280.0,250.0,37500.0,Petrol,2,290.0,1308.0,0.0,0,1,ICE,5.5
Mazda,Cosmo Sport (110S),1.0L Inline-2 (Wankel),"1,000 cc",110.0,170.0,32500.0,Petrol,2,150.0,1000.0,0.0,0,1,ICE,10.0
Mazda,Eunos 500,2.0L Inline-4,"1,998 cc",135.0,200.0,26500.0,Petrol,5,170.0,1998.0,0.0,0,1,ICE,9.0
Mazda,Eunos Roadster,1.6L Inline-4,"1,590 cc",116.0,180.0,16500.0,Petrol,2,140.0,1590.0,0.0,0,1,ICE,9.5
Mazda,Familia Astina,1.8L Inline-4,"1,800 cc",135.0,200.0,21000.0,Petrol,5,170.0,1800.0,0.0,0,1,ICE,8.5
Mazda,Savanna RX-7,1.3L Inline-2 (Wankel),"1,308 cc",165.0,230.0,30000.0,Petrol,2,230.0,1308.0,0.0,0,1,ICE,7.5
Mazda,Capella Cargo,2.0L Inline-4,"2,000 cc",115.0,180.0,20000.0,Petrol,4,160.0,2000.0,0.0,0,1,ICE,12.0
Mazda,818,1.6L Inline-4,"1,600 cc",100.0,170.0,16000.0,Petrol,5,130.0,1600.0,0.0,0,1,ICE,12.5
Mazda,Sentia Hardtop Coupe,2.5L V6,"2,500 cc",160.0,210.0,32500.0,Petrol,4,220.0,2500.0,0.0,0,1,ICE,8.0
Mazda,Biante,2.0L Inline-4,"2,000 cc",150.0,185.0,24000.0,Petrol,7,200.0,2000.0,0.0,0,1,ICE,10.0
Mazda,Premacy Hydrogen RE Hybrid,1.3L Wankel + Electric,"1,308 cc",200.0,180.0,42500.0,Hybrid,5,260.0,1308.0,0.0,0,1,ICE,9.5
Mazda,Carol P360,0.36L Inline-2,360 cc,26.0,85.0,9000.0,Petrol,4,45.0,360.0,0.0,0,1,ICE,35.0
Mazda,T2000,2.0L Inline-4,"2,000 cc",110.0,170.0,19000.0,Petrol,2,160.0,2000.0,0.0,0,1,ICE,12.5
Mazda,AZ-Offroad,1.3L Inline-4,"1,298 cc",85.0,145.0,16500.0,Petrol,5,130.0,1298.0,0.0,0,1,ICE,12.0
Mazda,Scrum Wagon,0.66L Inline-3,657 cc,64.0,120.0,11000.0,Petrol,4,95.0,657.0,0.0,0,1,ICE,15.5
Mazda,Persona,1.5L Inline-4,"1,497 cc",92.0,160.0,14500.0,Petrol,5,130.0,1497.0,0.0,0,1,ICE,13.5
Mazda,Astina,1.8L Inline-4,"1,800 cc",140.0,190.0,22000.0,Petrol,5,160.0,1800.0,0.0,0,1,ICE,8.5
Mazda,Etude,1.6L Inline-4,"1,598 cc",105.0,170.0,15000.0,Petrol,5,135.0,1598.0,0.0,0,1,ICE,10.0
Mazda,Porter,1.5L Inline-4,"1,497 cc",95.0,130.0,13500.0,Petrol,2,130.0,1497.0,0.0,0,1,ICE,14.0
Mazda,MX-3,1.6L Inline-4,"1,598 cc",130.0,190.0,20000.0,Petrol,4,140.0,1598.0,0.0,0,1,ICE,8.5
Mazda,MX-5 Superlight Concept,1.8L Inline-4,"1,798 cc",143.0,200.0,32500.0,Petrol,2,160.0,1798.0,0.0,0,1,ICE,7.5
Mazda,Premacy Hydrogen RE,1.3L Wankel + Electric,"1,308 cc",200.0,180.0,42500.0,Hybrid,5,260.0,1308.0,0.0,0,1,ICE,9.5
Mazda,Bongo Truck,2.0L Inline-4,"1,998 cc",120.0,130.0,16500.0,Petrol,2,150.0,1998.0,0.0,0,1,ICE,15.0
Mazda,Rotary Pickup,1.3L Wankel Rotary Engine,"1,308 cc",130.0,150.0,20000.0,Petrol,2,160.0,1308.0,0.0,0,1,ICE,14.5
Mazda,Luce Rotary Coupe,1.3L Wankel Rotary Engine,"1,308 cc",135.0,175.0,27500.0,Petrol,4,180.0,1308.0,0.0,0,1,ICE,12.0
Mazda,Millenia S,2.5L V6,"2,500 cc",200.0,220.0,32500.0,Petrol,5,250.0,2500.0,0.0,0,1,ICE,8.0
Mazda,787B (Race Car),2.6L Wankel Rotary Engine,"2,620 cc",700.0,320.0,6000000.0,Petrol,1,500.0,2620.0,0.0,0,1,ICE,3.5
Toyota,Crown Signia,2.5L Hybrid I4,2487 cc,240.0,180.0,45795.0,Hybrid (Gas + Electric),5,239.0,2487.0,0.0,0,1,ICE,7.6
Toyota,4Runner (6th Gen),2.4L Turbo I4 (i-FORCE MAX Hybrid),2393 cc + Battery,326.0,180.0,50000.0,Hybrid,7,630.0,2393.0,0.0,0,1,ICE,6.8
Toyota,Corolla Cross,2.0L Gas / 2.0L Hybrid,1987 cc / Hybrid batt,182.5,190.0,27172.5,Gas / Hybrid,5,200.0,1987.0,0.0,0,1,ICE,8.0
Toyota,C-HR+ ,1.8L / 2.0L Hybrid,1798 / 1987 cc + batt,169.0,180.0,42500.0,Hybrid,5,197.5,1987.0,0.0,0,1,ICE,7.9
Toyota,RAV4 (6th Gen),2.5L Hybrid / Plug-in Hybrid,2487 cc + batt,260.5,200.0,36000.0,Hybrid / Plug-in,5,310.5,2487.0,0.0,0,1,ICE,6.0
